time,open,high,low,close,volume,symbol
2017-11-14,14.6507,14.9196,14.3819,14.4894,13230000.0,FPT
2017-11-15,14.5432,15.322799999999999,14.5163,15.2959,14250000.0,FPT
2017-11-16,15.430299999999999,15.7798,15.2153,15.322799999999999,11400000.0,FPT
2017-11-17,15.4034,15.4034,15.0271,15.2421,12000000.0,FPT
2017-11-20,15.0808,15.5916,15.0271,15.5647,11610000.0,FPT
2017-11-21,15.6454,15.806700000000001,15.3765,15.3765,10340000.0,FPT
2017-11-22,15.322799999999999,15.5916,15.322799999999999,15.5916,7930000.0,FPT
2017-11-23,15.5916,15.806700000000001,15.3765,15.4841,10800000.0,FPT
2017-11-24,15.4572,15.5916,15.322799999999999,15.5647,7240000.0,FPT
2017-11-27,15.5916,16.0486,15.5916,15.6454,8100000.0,FPT
2017-11-28,15.5916,15.6454,15.3765,15.4572,7000000.0,FPT
2017-11-29,15.5916,16.0486,15.430299999999999,15.9411,11740000.0,FPT
2017-11-30,16.1024,16.1292,15.6991,15.6991,9170000.0,FPT
2017-12-01,15.6454,15.7529,15.511,15.6991,5590000.0,FPT
2017-12-04,15.726,15.8873,15.6723,15.806700000000001,6730000.0,FPT
2017-12-05,15.806700000000001,15.9411,15.4034,15.4034,10870000.0,FPT
2017-12-06,15.322799999999999,15.4034,15.054,15.269,10750000.0,FPT
2017-12-07,15.269,15.4572,15.000200000000001,15.0808,5050000.0,FPT
2017-12-08,15.054,15.1884,14.812,14.9196,5880000.0,FPT
2017-12-11,14.6507,14.838899999999999,14.3819,14.3819,8350000.0,FPT
2017-12-12,14.5432,14.7045,13.6561,14.4357,9510000.0,FPT
2017-12-13,14.597,14.731399999999999,14.4357,14.7045,4960000.0,FPT
2017-12-14,14.6507,15.0271,14.6507,15.0271,3900000.0,FPT
2017-12-15,15.054,15.269,14.9196,15.1884,4920000.0,FPT
2017-12-18,15.322799999999999,15.3765,15.0808,15.1346,5480000.0,FPT
2017-12-19,15.1346,15.2421,14.758299999999998,14.838899999999999,7580000.0,FPT
2017-12-20,14.838899999999999,15.322799999999999,14.838899999999999,15.1346,5990000.0,FPT
2017-12-21,15.269,15.430299999999999,15.0808,15.1615,5630000.0,FPT
2017-12-22,15.1615,15.430299999999999,15.107700000000001,15.3497,5310000.0,FPT
2017-12-25,15.4034,15.6185,15.4034,15.4841,7310000.0,FPT
2017-12-26,15.5916,15.5916,15.3497,15.3497,3800000.0,FPT
2017-12-27,15.4572,15.4572,15.2153,15.2421,5200000.0,FPT
2017-12-28,15.2421,15.4841,15.1884,15.3765,5850000.0,FPT
2017-12-29,15.3765,15.4841,15.322799999999999,15.3497,4760000.0,FPT
2018-01-02,15.4034,16.0755,15.3765,16.0755,15330000.0,FPT
2018-01-03,16.2637,16.3174,15.9948,16.0755,8640000.0,FPT
2018-01-04,16.1292,16.3981,16.1024,16.3981,8500000.0,FPT
2018-01-05,16.3981,16.4249,16.1024,16.1292,8710000.0,FPT
2018-01-08,16.0217,16.3712,15.9411,16.3712,7720000.0,FPT
2018-01-09,16.3981,16.7475,16.2099,16.6938,12240000.0,FPT
2018-01-10,16.666900000000002,16.9357,16.4249,16.5325,7970000.0,FPT
2018-01-11,16.4249,16.64,16.3174,16.5325,7390000.0,FPT
2018-01-12,16.6131,16.666900000000002,16.183,16.183,8630000.0,FPT
2018-01-15,16.156100000000002,16.4518,16.0486,16.3981,7010000.0,FPT
2018-01-16,16.3712,16.5325,16.2099,16.3981,4620000.0,FPT
2018-01-17,16.3981,16.4249,15.8604,15.8604,6900000.0,FPT
2018-01-18,15.6723,15.8604,15.4841,15.8604,10120000.0,FPT
2018-01-19,15.8604,16.0755,15.8335,15.8335,6110000.0,FPT
2018-01-22,15.9948,16.5325,15.968,16.3712,7660000.0,FPT
2018-01-25,16.5325,16.828200000000002,16.3712,16.4249,16390000.0,FPT
2018-01-26,16.666900000000002,16.666900000000002,16.2637,16.3443,4980000.0,FPT
2018-01-29,16.3712,16.64,16.1024,16.2099,4080000.0,FPT
2018-01-30,16.0755,17.2045,15.9948,17.2045,14410000.0,FPT
2018-01-31,17.4196,17.6078,16.9088,16.9088,12180000.0,FPT
2018-02-01,16.9088,17.0701,16.5594,16.5594,6370000.0,FPT
2018-02-02,16.5594,16.6131,16.2637,16.3981,5100000.0,FPT
2018-02-05,16.156100000000002,16.3443,15.3497,15.3497,11460000.0,FPT
2018-02-06,14.3013,15.1884,14.3013,14.5701,16219999.999999998,FPT
2018-02-07,15.322799999999999,15.4034,15.054,15.2153,5720000.0,FPT
2018-02-08,15.054,15.322799999999999,14.7851,14.838899999999999,5220000.0,FPT
2018-02-09,14.113100000000001,14.7851,14.113100000000001,14.7851,6530000.0,FPT
2018-02-12,15.1346,15.3497,14.6507,15.3497,3560000.0,FPT
2018-02-13,15.6454,15.9411,15.537799999999999,15.8604,4420000.0,FPT
2018-02-21,16.156100000000002,16.2099,15.8604,15.968,4810000.0,FPT
2018-02-22,15.9411,15.9948,15.6454,15.6991,4380000.0,FPT
2018-02-23,15.726,16.2905,15.726,16.2637,4910000.0,FPT
2018-02-26,16.3981,16.6131,16.2368,16.2368,7530000.0,FPT
2018-02-27,16.3174,16.3443,15.9948,16.0755,4320000.0,FPT
2018-02-28,15.914200000000001,16.2368,15.8873,16.0755,5600000.0,FPT
2018-03-01,15.968,16.4518,15.8873,16.3443,6460000.0,FPT
2018-03-02,16.2637,16.4787,16.1292,16.4249,5620000.0,FPT
2018-03-05,16.4787,17.338900000000002,16.4787,16.5325,18400000.0,FPT
2018-03-06,16.801299999999998,17.0164,16.5862,17.0164,7870000.0,FPT
2018-03-07,17.0701,17.123900000000003,16.5325,16.7207,6110000.0,FPT
2018-03-08,16.666900000000002,16.801299999999998,16.4787,16.7207,4019999.9999999995,FPT
2018-03-09,16.8551,16.9626,16.5325,16.5594,6320000.0,FPT
2018-03-12,16.666900000000002,16.828200000000002,16.505599999999998,16.505599999999998,4920000.0,FPT
2018-03-13,16.4518,16.4518,15.968,16.156100000000002,12700000.0,FPT
2018-03-14,16.156100000000002,16.3443,15.968,16.3443,6320000.0,FPT
2018-03-15,16.3981,16.4249,16.2099,16.2905,3630000.0,FPT
2018-03-16,16.2905,16.3443,16.0486,16.156100000000002,4360000.0,FPT
2018-03-19,16.183,16.2905,16.1024,16.2637,4080000.0,FPT
2018-03-20,16.183,16.7475,16.1292,16.4787,8920000.0,FPT
2018-03-21,16.4787,16.6131,16.3981,16.3981,3050000.0,FPT
2018-03-22,16.3981,16.505599999999998,16.156100000000002,16.156100000000002,3860000.0,FPT
2018-03-23,15.8604,16.0217,15.5916,15.7529,8650000.0,FPT
2018-03-26,15.7529,15.968,15.7529,15.914200000000001,2870000.0,FPT
2018-03-27,16.1024,16.156100000000002,15.8604,15.9948,3030000.0,FPT
2018-03-28,15.8873,15.968,15.806700000000001,15.8335,2020000.0,FPT
2018-03-29,15.968,16.0486,15.8604,15.9948,2530000.0,FPT
2018-03-30,16.0217,16.4787,15.968,16.3174,7430000.0,FPT
2018-04-02,16.5325,16.5862,16.3981,16.5325,6700000.0,FPT
2018-04-03,16.4518,16.505599999999998,16.3712,16.4518,3480000.0,FPT
2018-04-04,16.666900000000002,16.8819,16.5594,16.5862,7020000.0,FPT
2018-04-05,16.666900000000002,17.123900000000003,16.5325,16.9357,8780000.0,FPT
2018-04-06,17.2583,17.2852,16.8551,16.8551,11040000.0,FPT
2018-04-09,16.828200000000002,17.097,16.828200000000002,17.043200000000002,4590000.0,FPT
2018-04-10,17.097,17.527099999999997,17.0701,17.312099999999997,13710000.0,FPT
2018-04-11,17.4196,17.5809,16.9357,16.9357,10060000.0,FPT
2018-04-12,16.9357,17.097,16.6938,17.097,4030000.0000000005,FPT
2018-04-13,17.177599999999998,17.177599999999998,16.666900000000002,16.666900000000002,6550000.0,FPT
2018-04-16,16.666900000000002,16.7744,16.3712,16.4249,3610000.0,FPT
2018-04-17,16.5325,16.666900000000002,16.3712,16.666900000000002,3370000.0,FPT
2018-04-18,16.7475,16.9088,16.64,16.666900000000002,3810000.0,FPT
2018-04-19,16.666900000000002,16.6938,16.3174,16.3174,7260000.0,FPT
2018-04-20,16.3981,16.5325,16.2099,16.4787,2970000.0,FPT
2018-04-23,16.4787,16.5862,15.3765,15.5916,4460000.0,FPT
2018-04-24,15.430299999999999,15.726,15.0808,15.1615,5650000.0,FPT
2018-04-26,15.2959,15.511,14.7851,14.7851,6200000.0,FPT
2018-04-27,14.7851,15.430299999999999,14.758299999999998,15.322799999999999,4880000.0,FPT
2018-05-02,15.537799999999999,15.5916,15.269,15.322799999999999,4179999.9999999995,FPT
2018-05-03,15.269,15.5916,14.9733,15.5916,6600000.0,FPT
2018-05-04,15.726,15.8604,15.6454,15.806700000000001,3580000.0,FPT
2018-05-07,15.806700000000001,16.0217,15.7529,16.0217,2680000.0,FPT
2018-05-08,15.914200000000001,16.0217,15.806700000000001,15.8604,3400000.0,FPT
2018-05-09,15.7529,15.8873,15.6185,15.6991,3070000.0,FPT
2018-05-10,15.6991,15.968,15.5916,15.6723,4720000.0,FPT
2018-05-11,15.5916,15.9948,15.5916,15.9948,3570000.0,FPT
2018-05-14,16.156100000000002,16.5862,16.0217,16.5594,6140000.0,FPT
2018-05-15,16.666900000000002,16.666900000000002,16.3981,16.505599999999998,2780000.0,FPT
2018-05-16,16.3981,16.505599999999998,16.2637,16.2637,2049999.9999999998,FPT
2018-05-17,16.2368,16.505599999999998,16.2368,16.2905,2200000.0,FPT
2018-05-18,16.2905,16.3981,15.806700000000001,16.3443,2990000.0,FPT
2018-05-21,16.4518,16.7744,16.3981,16.3981,4530000.0,FPT
2018-05-22,16.3981,16.5325,15.9948,16.0486,3360000.0,FPT
2018-05-23,16.1292,16.3981,15.9948,16.2905,3290000.0,FPT
2018-05-24,16.3712,16.4518,15.9948,15.9948,3160000.0,FPT
2018-05-25,16.1741,16.1741,15.5081,15.5081,2089999.9999999998,FPT
2018-05-28,14.969,15.286100000000001,14.429799999999998,14.429799999999998,5400000.0,FPT
2018-05-29,14.429799999999998,15.286100000000001,14.223700000000001,15.032399999999999,6240000.0,FPT
2018-05-30,15.0007,15.0007,14.398100000000001,14.414,4220000.0,FPT
2018-05-31,14.2871,14.8104,14.2713,14.5884,2930000.0,FPT
2018-06-01,14.5884,14.8104,14.4933,14.7311,3430000.0,FPT
2018-06-04,14.747,15.048200000000001,14.699399999999999,14.9848,3060000.0,FPT
2018-06-05,15.0641,15.2544,14.969,15.1592,3580000.0,FPT
2018-06-06,15.222700000000001,15.381200000000002,15.0007,15.381200000000002,2700000.0,FPT
2018-06-07,15.5081,15.5081,15.1275,15.1592,3020000.0,FPT
2018-06-08,15.191,15.286100000000001,15.0641,15.2068,2790000.0,FPT
2018-06-11,15.1434,15.2068,15.0641,15.0641,1920000.0,FPT
2018-06-12,15.0641,15.0641,14.4933,14.6835,3340000.0,FPT
2018-06-13,14.5884,14.8738,14.5884,14.8421,1200000.0,FPT
2018-06-14,14.9055,14.9848,14.7787,14.7787,1220000.0,FPT
2018-06-15,14.6835,14.8104,14.6677,14.747,1170000.0,FPT
2018-06-18,14.8738,14.8738,14.398100000000001,14.398100000000001,1840000.0,FPT
2018-06-19,14.303,14.303,13.541799999999999,14.1127,5350000.0,FPT
2018-06-20,14.2395,14.398100000000001,13.9541,14.398100000000001,1730000.0,FPT
2018-06-21,14.398100000000001,14.398100000000001,13.9858,14.081,928640.0,FPT
2018-06-22,14.049299999999999,14.2713,13.9224,14.2713,996340.0,FPT
2018-06-25,14.398100000000001,14.398100000000001,14.2395,14.303,1360000.0,FPT
2018-06-26,14.1127,14.207799999999999,14.049299999999999,14.1127,639460.0,FPT
2018-06-27,14.2395,14.2395,14.0334,14.049299999999999,682310.0,FPT
2018-06-28,14.049299999999999,14.049299999999999,13.478399999999999,13.478399999999999,3120000.0,FPT
2018-06-29,13.478399999999999,13.637,13.161299999999999,13.161299999999999,2020000.0,FPT
2018-07-02,13.161299999999999,13.2881,12.6856,12.749,2600000.0,FPT
2018-07-03,12.749,12.8917,12.3684,12.3684,3590000.0,FPT
2018-07-04,12.3843,12.6856,12.2099,12.6856,2600000.0,FPT
2018-07-05,12.6856,12.7173,12.2099,12.527,1890000.0,FPT
2018-07-06,12.3684,13.2247,12.3367,12.9393,2420000.0,FPT
2018-07-09,13.0027,13.113700000000001,12.6221,12.7331,1550000.0,FPT
2018-07-10,12.780700000000001,12.9076,12.6856,12.8124,661360.0,FPT
2018-07-11,12.527,12.6856,12.2416,12.431799999999999,2130000.0,FPT
2018-07-12,12.2416,12.5746,12.2099,12.305,1820000.0,FPT
2018-07-13,12.527,12.9393,12.4636,12.8758,2820000.0,FPT
2018-07-16,13.0344,13.161299999999999,12.8917,12.971,1710000.0,FPT
2018-07-17,12.9076,13.2881,12.86,13.2881,3440000.0,FPT
2018-07-18,13.319799999999999,13.6053,13.2881,13.6053,2910000.0,FPT
2018-07-19,13.383299999999998,13.6053,13.383299999999998,13.478399999999999,2000000.0,FPT
2018-07-20,13.415,13.415,13.082,13.193,2260000.0,FPT
2018-07-23,13.383299999999998,13.541799999999999,13.2723,13.319799999999999,2950000.0,FPT
2018-07-24,13.319799999999999,13.4626,13.1296,13.383299999999998,3100000.0,FPT
2018-07-25,13.415,13.8907,13.383299999999998,13.4467,3520000.0,FPT
2018-07-26,13.541799999999999,13.637,13.351600000000001,13.494299999999999,1910000.0,FPT
2018-07-27,13.6053,13.9224,13.494299999999999,13.7321,3430000.0,FPT
2018-07-30,13.7638,13.7955,13.7004,13.7321,3180000.0,FPT
2018-07-31,13.7321,13.7955,13.5736,13.5736,4220000.0,FPT
2018-08-01,13.541799999999999,13.6528,13.2881,13.319799999999999,6460000.0,FPT
2018-08-02,13.319799999999999,13.541799999999999,13.193,13.541799999999999,1930000.0,FPT
2018-08-03,13.637,13.668700000000001,13.4467,13.5101,1910000.0,FPT
2018-08-06,13.4467,13.541799999999999,13.3991,13.3991,929330.0,FPT
2018-08-07,13.415,13.415,13.2406,13.304,1710000.0,FPT
2018-08-08,13.304,13.5101,13.2881,13.478399999999999,2029999.9999999998,FPT
2018-08-09,13.637,13.7004,13.494299999999999,13.5736,3270000.0,FPT
2018-08-10,13.5736,13.7797,13.541799999999999,13.668700000000001,2120000.0,FPT
2018-08-13,13.668700000000001,13.859,13.668700000000001,13.7797,2760000.0,FPT
2018-08-14,13.874799999999999,14.065100000000001,13.8273,14.049299999999999,4250000.0,FPT
2018-08-15,14.049299999999999,14.1761,13.859,13.8907,4400000.0,FPT
2018-08-16,13.9231,13.9556,13.7771,13.9556,3660000.0,FPT
2018-08-17,14.0205,14.117899999999999,13.9556,14.117899999999999,2460000.0,FPT
2018-08-20,14.117899999999999,14.3775,14.004299999999999,14.182799999999999,2540000.0,FPT
2018-08-21,14.1503,14.215200000000001,14.0854,14.182799999999999,1910000.0,FPT
2018-08-22,14.199,14.3775,14.182799999999999,14.2964,3060000.0,FPT
2018-08-23,14.3126,14.4424,14.3126,14.41,2670000.0,FPT
2018-08-24,14.41,14.4424,14.2477,14.426200000000001,1670000.0,FPT
2018-08-27,14.3775,14.4424,14.3451,14.41,2150000.0,FPT
2018-08-28,14.3775,14.426200000000001,14.2964,14.3451,2420000.0,FPT
2018-08-29,14.3288,14.41,14.2639,14.3451,2060000.0,FPT
2018-08-30,14.3451,14.3451,14.2639,14.3288,1680000.0,FPT
2018-08-31,14.3288,14.5722,14.3126,14.3451,2730000.0,FPT
2018-09-04,14.3126,14.507299999999999,14.280100000000001,14.3126,1680000.0,FPT
2018-09-05,14.2964,14.3451,13.9556,14.053,2240000.0,FPT
2018-09-06,13.988100000000001,14.053,13.7446,13.7446,3200000.0,FPT
2018-09-07,13.793299999999999,13.9556,13.7446,13.9556,1350000.0,FPT
2018-09-10,14.0205,14.0205,13.8096,13.8096,975130.0,FPT
2018-09-11,13.8096,14.0205,13.8096,14.004299999999999,1490000.0,FPT
2018-09-12,14.117899999999999,14.182799999999999,13.9718,13.9718,1270000.0,FPT
2018-09-13,14.182799999999999,14.2477,14.0205,14.0854,1720000.0,FPT
2018-09-14,14.1503,14.507299999999999,14.1503,14.4586,7360000.0,FPT
2018-09-17,14.4424,14.4424,14.3126,14.3126,1500000.0,FPT
2018-09-18,14.182799999999999,14.5398,14.182799999999999,14.5398,2120000.0,FPT
2018-09-19,14.604700000000001,14.815700000000001,14.5398,14.7507,3590000.0,FPT
2018-09-20,14.620899999999999,14.994200000000001,14.620899999999999,14.896799999999999,2990000.0,FPT
2018-09-21,14.9455,14.9455,14.6696,14.896799999999999,3520000.0,FPT
2018-09-24,14.896799999999999,15.0915,14.8643,14.9617,2630000.0,FPT
2018-09-25,14.929200000000002,14.9617,14.8643,14.896799999999999,1980000.0,FPT
2018-09-26,14.929200000000002,15.1889,14.880600000000001,14.9455,2730000.0,FPT
2018-09-27,14.9455,15.0915,14.9455,14.994200000000001,1990000.0,FPT
2018-09-28,15.0915,15.0915,15.010399999999999,15.0266,1490000.0,FPT
2018-10-01,15.0266,15.075299999999999,14.913,14.929200000000002,1380000.0,FPT
2018-10-02,14.880600000000001,14.929200000000002,14.685799999999999,14.7021,2270000.0,FPT
2018-10-03,14.7021,14.8319,14.685799999999999,14.767,990470.0,FPT
2018-10-04,14.767,14.929200000000002,14.7345,14.880600000000001,1250000.0,FPT
2018-10-05,14.913,14.929200000000002,14.7832,14.7994,1350000.0,FPT
2018-10-08,14.767,14.767,14.604700000000001,14.604700000000001,1360000.0,FPT
2018-10-09,14.604700000000001,14.6534,14.507299999999999,14.507299999999999,1060000.0,FPT
2018-10-10,14.507299999999999,14.7345,14.507299999999999,14.7021,1850000.0,FPT
2018-10-11,14.280100000000001,14.41,13.728399999999999,13.8582,5780000.0,FPT
2018-10-12,13.793299999999999,14.280100000000001,13.533700000000001,14.215200000000001,3660000.0,FPT
2018-10-15,14.215200000000001,14.280100000000001,13.9556,13.9556,1320000.0,FPT
2018-10-16,14.117899999999999,14.117899999999999,13.8582,14.036700000000002,1600000.0,FPT
2018-10-17,14.215200000000001,14.280100000000001,14.117899999999999,14.1503,1260000.0,FPT
2018-10-18,14.182799999999999,14.280100000000001,14.0854,14.1503,1890000.0,FPT
2018-10-19,13.9556,14.117899999999999,13.9231,13.9556,2460000.0,FPT
2018-10-22,14.0854,14.182799999999999,13.988100000000001,14.004299999999999,1140000.0,FPT
2018-10-23,14.004299999999999,14.004299999999999,13.5012,13.696,3060000.0,FPT
2018-10-24,13.6473,13.8096,13.5661,13.5661,1490000.0,FPT
2018-10-25,12.982,13.4039,12.982,13.322700000000001,2009999.9999999998,FPT
2018-10-26,13.4688,13.5499,13.2416,13.2416,2440000.0,FPT
2018-10-29,13.144200000000001,13.4525,13.144200000000001,13.3065,1230000.0,FPT
2018-10-30,13.339,13.5661,13.2578,13.3065,1200000.0,FPT
2018-10-31,13.5499,13.631,13.4039,13.614799999999999,863250.0,FPT
2018-11-01,13.6473,13.7609,13.598600000000001,13.598600000000001,1250000.0,FPT
2018-11-02,13.7446,13.9556,13.6473,13.9231,1580000.0,FPT
2018-11-05,13.8258,13.9556,13.696,13.8096,705220.0,FPT
2018-11-06,13.8582,13.8745,13.6635,13.6797,1250000.0,FPT
2018-11-07,13.6797,13.793299999999999,13.5175,13.5824,1320000.0,FPT
2018-11-08,13.712200000000001,13.7609,13.614799999999999,13.6797,934900.0,FPT
2018-11-09,13.5661,13.6635,13.3714,13.3876,1690000.0,FPT
2018-11-12,13.3714,13.614799999999999,13.3552,13.614799999999999,725110.0,FPT
2018-11-13,13.3714,13.5499,13.3714,13.5175,1160000.0,FPT
2018-11-14,13.598600000000001,13.712200000000001,13.5012,13.712200000000001,2000000.0,FPT
2018-11-15,13.631,13.7609,13.533700000000001,13.696,1320000.0,FPT
2018-11-16,13.793299999999999,13.9231,13.712200000000001,13.8745,1700000.0,FPT
2018-11-19,13.9556,14.0205,13.8907,14.004299999999999,1050000.0,FPT
2018-11-20,14.0205,14.0854,13.9069,14.0854,1460000.0,FPT
2018-11-21,13.8907,14.0854,13.8582,14.0854,1360000.0,FPT
2018-11-22,14.0854,14.1503,14.036700000000002,14.0854,858360.0,FPT
2018-11-23,13.988100000000001,14.101600000000001,13.9556,13.9718,918790.0,FPT
2018-11-26,13.9718,13.9718,13.7771,13.7771,1280000.0,FPT
2018-11-27,13.9231,13.9231,13.793299999999999,13.8745,907130.0,FPT
2018-11-28,13.8745,13.9069,13.8096,13.8907,680320.0,FPT
2018-11-29,14.053,14.117899999999999,13.9231,13.9231,1390000.0,FPT
2018-11-30,13.9231,13.9394,13.842,13.9231,859630.0,FPT
2018-12-03,14.0205,14.5722,14.0205,14.5722,3020000.0,FPT
2018-12-04,14.5722,14.767,14.5236,14.5885,2680000.0,FPT
2018-12-05,14.426200000000001,14.5885,14.41,14.4749,1610000.0,FPT
2018-12-06,14.4424,14.5398,14.2964,14.41,1290000.0,FPT
2018-12-07,14.4749,14.7183,14.4749,14.6372,2029999.9999999998,FPT
2018-12-10,14.5398,14.604700000000001,14.3451,14.3451,1850000.0,FPT
2018-12-11,14.3775,14.4424,14.2477,14.2964,1020000.0,FPT
2018-12-12,14.2964,14.4586,14.2964,14.426200000000001,1760000.0,FPT
2018-12-13,14.5885,14.685799999999999,14.4424,14.4749,2069999.9999999998,FPT
2018-12-14,14.4749,14.5398,14.3126,14.3288,2089999.9999999998,FPT
2018-12-17,14.3126,14.3126,13.9556,13.9556,2060000.0,FPT
2018-12-18,13.7446,13.8907,13.5824,13.631,2990000.0,FPT
2018-12-19,13.631,13.8258,13.5824,13.6635,1250000.0,FPT
2018-12-20,13.728399999999999,13.7609,13.6473,13.6473,1220000.0,FPT
2018-12-21,13.598600000000001,13.793299999999999,13.598600000000001,13.793299999999999,1200000.0,FPT
2018-12-24,13.8258,13.8907,13.631,13.631,564270.0,FPT
2018-12-25,13.4363,13.4688,13.3065,13.4688,1940000.0,FPT
2018-12-26,13.4688,13.5824,13.4363,13.4363,885680.0,FPT
2018-12-27,13.6635,13.712200000000001,13.5661,13.5661,1210000.0,FPT
2018-12-28,13.6473,13.696,13.5661,13.696,1030000.0,FPT
2019-01-02,13.5661,13.6797,13.3552,13.3714,1220000.0,FPT
2019-01-03,13.4525,13.4525,13.209100000000001,13.2416,1900000.0,FPT
2019-01-04,13.1767,13.4525,13.144200000000001,13.339,845800.0,FPT
2019-01-07,13.5661,13.6635,13.5012,13.5661,1080000.0,FPT
2019-01-08,13.5661,13.631,13.533700000000001,13.631,784980.0,FPT
2019-01-09,13.6635,13.8258,13.598600000000001,13.7609,820500.0,FPT
2019-01-10,13.7609,13.8096,13.6797,13.6797,550460.0,FPT
2019-01-11,13.7609,13.8096,13.6473,13.696,1580000.0,FPT
2019-01-14,13.728399999999999,13.8258,13.631,13.793299999999999,1060000.0,FPT
2019-01-15,13.728399999999999,13.8907,13.728399999999999,13.8907,901320.0,FPT
2019-01-16,13.9556,13.9556,13.8096,13.8096,495400.0,FPT
2019-01-17,13.793299999999999,13.8745,13.631,13.631,1010000.0,FPT
2019-01-18,13.6635,13.793299999999999,13.631,13.631,603080.0,FPT
2019-01-21,13.696,13.8907,13.696,13.793299999999999,657910.0,FPT
2019-01-22,13.793299999999999,13.8745,13.7446,13.7446,375630.0,FPT
2019-01-23,13.728399999999999,13.7609,13.6797,13.7446,513640.0,FPT
2019-01-24,13.7609,13.8258,13.7446,13.7771,622520.0,FPT
2019-01-25,13.7609,13.8258,13.728399999999999,13.7609,566760.0,FPT
2019-01-28,13.793299999999999,13.793299999999999,13.6635,13.6635,574360.0,FPT
2019-01-29,13.7609,13.793299999999999,13.631,13.793299999999999,1140000.0,FPT
2019-01-30,13.793299999999999,14.0854,13.7609,14.0205,1830000.0,FPT
2019-01-31,14.053,14.0854,13.9231,14.0205,1370000.0,FPT
2019-02-01,14.0205,14.0205,13.4688,13.8258,1590000.0,FPT
2019-02-11,13.9556,14.3775,13.8582,14.3288,2660000.0,FPT
2019-02-12,14.280100000000001,14.4749,14.2477,14.2477,1860000.0,FPT
2019-02-13,14.280100000000001,14.604700000000001,14.280100000000001,14.4586,2990000.0,FPT
2019-02-14,14.491100000000001,14.5722,14.3613,14.3613,1640000.0,FPT
2019-02-15,14.3613,14.426200000000001,14.280100000000001,14.3451,1720000.0,FPT
2019-02-18,14.4424,14.4749,14.3126,14.41,813250.0,FPT
2019-02-19,14.507299999999999,14.6534,14.3775,14.41,3910000.0,FPT
2019-02-20,14.3775,14.620899999999999,14.3775,14.556,1330000.0,FPT
2019-02-21,14.507299999999999,14.5722,14.3775,14.5398,1990000.0,FPT
2019-02-22,14.5398,14.7345,14.41,14.6696,3300000.0,FPT
2019-02-25,14.7832,14.994200000000001,14.7507,14.767,2720000.0,FPT
2019-02-26,14.7994,14.7994,14.604700000000001,14.6696,1760000.0,FPT
2019-02-27,14.6696,14.7507,14.5722,14.6372,1290000.0,FPT
2019-02-28,14.6372,14.6372,14.3451,14.3451,3640000.0,FPT
2019-03-01,14.4586,14.4749,14.3288,14.4749,1570000.0,FPT
2019-03-04,14.4749,14.6696,14.4749,14.604700000000001,2140000.0,FPT
2019-03-05,14.604700000000001,14.6696,14.5398,14.5722,2190000.0,FPT
2019-03-06,14.5885,14.6372,14.426200000000001,14.4749,1850000.0,FPT
2019-03-07,14.4749,14.604700000000001,14.4749,14.5236,993870.0,FPT
2019-03-08,14.507299999999999,14.5398,14.426200000000001,14.491100000000001,1840000.0,FPT
2019-03-11,14.491100000000001,14.556,14.426200000000001,14.4424,967800.0,FPT
2019-03-12,14.5236,15.0915,14.5236,15.0915,5130000.0,FPT
2019-03-13,15.0915,15.1564,14.994200000000001,14.994200000000001,2660000.0,FPT
2019-03-14,14.994200000000001,15.0915,14.929200000000002,15.010399999999999,1420000.0,FPT
2019-03-15,15.010399999999999,15.0266,14.8481,14.929200000000002,2770000.0,FPT
2019-03-18,15.0266,15.075299999999999,14.913,14.994200000000001,2640000.0,FPT
2019-03-19,14.994200000000001,15.0266,14.8319,14.8319,2430000.0,FPT
2019-03-20,14.7994,14.896799999999999,14.685799999999999,14.7507,2120000.0,FPT
2019-03-21,14.8643,14.8643,14.6372,14.6372,2190000.0,FPT
2019-03-22,14.6372,14.7345,14.620899999999999,14.620899999999999,1830000.0,FPT
2019-03-25,14.3451,14.604700000000001,14.3451,14.41,1680000.0,FPT
2019-03-26,14.604700000000001,14.604700000000001,14.4424,14.5236,1030000.0,FPT
2019-03-27,14.5398,14.6372,14.5398,14.604700000000001,1560000.0,FPT
2019-03-28,14.5236,14.7183,14.5236,14.6534,962060.0,FPT
2019-03-29,14.7994,14.7994,14.7021,14.767,1190000.0,FPT
2019-04-01,14.896799999999999,14.896799999999999,14.767,14.8643,869510.0,FPT
2019-04-02,14.8643,15.1564,14.8643,14.929200000000002,3600000.0,FPT
2019-04-03,15.0591,15.318700000000002,14.929200000000002,15.318700000000002,2750000.0,FPT
2019-04-04,15.4161,15.6433,15.3349,15.513399999999999,4560000.0,FPT
2019-04-05,15.513399999999999,15.5459,15.399799999999999,15.513399999999999,1630000.0,FPT
2019-04-08,15.464799999999999,15.578299999999999,15.399799999999999,15.513399999999999,1200000.0,FPT
2019-04-09,15.513399999999999,15.7406,15.3512,15.3512,2690000.0,FPT
2019-04-10,15.2538,15.3512,15.1727,15.2213,1940000.0,FPT
2019-04-11,15.2213,15.4161,15.2051,15.2538,955560.0,FPT
2019-04-12,15.2051,15.708200000000001,15.2051,15.6433,2320000.0,FPT
2019-04-16,15.4161,15.6433,15.4161,15.5459,2410000.0,FPT
2019-04-17,15.6757,16.0652,15.6433,15.7406,5200000.0,FPT
2019-04-18,15.7406,15.984,15.5946,15.7406,2590000.0,FPT
